"User_ID","UTC_Time","Account","Operation","Coin","Change","Remark"
"62802503","2021-07-14 05:43:28","Spot","Transaction Spend","USDC","-24.99600000",""
"62802503","2021-07-17 02:26:05","Spot","Transaction Fee","BNB","-0.00006344",""
"62802503","2021-07-17 02:26:05","Spot","Transaction Spend","USDC","-24.98950000",""
"62802503","2021-07-17 02:26:05","Spot","Transaction Buy","ADA","21.73000000",""
"62802503","2021-07-20 01:27:10","Spot","Transaction Spend","USDC","-25.61900000",""
"62802503","2021-07-20 01:27:10","Spot","Transaction Buy","ADA","23.29000000",""
"62802503","2021-07-20 01:27:10","Spot","Transaction Fee","BNB","-0.00007028",""
"62802503","2021-07-21 12:16:07","Spot","Deposit","LTC","3.36221922",""
"62802503","2021-07-21 12:19:37","Spot","Transaction Revenue","USDC","384.45120000",""
"62802503","2021-07-21 12:19:37","Spot","Transaction Sold","LTC","-0.00221000",""
"62802503","2021-07-21 12:19:37","Spot","Transaction Fee","BNB","-6.5E-7",""
"62802503","2021-07-21 12:19:37","Spot","Transaction Sold","LTC","-3.36000000",""
"62802503","2021-07-21 12:19:37","Spot","Transaction Fee","BNB","-0.00100285",""
"62802503","2021-07-21 12:19:37","Spot","Transaction Revenue","USDC","0.25286820",""
"62802503","2021-07-24 11:30:05","Spot","Transaction Fee","BNB","-0.00012396",""
"62802503","2021-07-24 11:30:05","Spot","Transaction Buy","ADA","41.16000000",""
"62802503","2021-07-24 11:30:05","Spot","Transaction Spend","USDC","-49.90238400",""
"62802503","2021-07-24 11:40:42","Spot","Withdraw","ADA","-129.95000000","Withdraw fee is included"
"62802503","2021-08-02 12:32:04","Spot","Transaction Fee","BNB","-0.00011248",""
"62802503","2021-08-02 12:32:04","Spot","Transaction Spend","USDC","-49.06200000",""
"62802503","2021-08-02 12:32:04","Spot","Transaction Buy","BTC","0.00125800",""
"62802503","2021-08-03 01:44:08","Spot","Transaction Buy","ADA","38.46000000",""
"62802503","2021-08-03 01:44:08","Spot","Transaction Fee","BNB","-0.00011418",""
"62802503","2021-08-03 01:44:08","Spot","Transaction Spend","USDC","-49.99800000",""
"62802503","2021-08-05 08:55:11","Spot","Transaction Fee","BNB","-0.00022884",""
"62802503","2021-08-05 08:55:11","Spot","Transaction Buy","ADA","73.16000000",""
"62802503","2021-08-05 08:55:11","Spot","Transaction Spend","USDC","-99.99508800",""
"62802503","2021-08-05 09:00:37","Spot","Withdraw","ADA","-111.62000000","Withdraw fee is included"
"62802503","2021-08-24 18:10:04","Spot","Deposit","ADA","500.00000000",""
"62802503","2021-08-25 07:02:54","Spot","Transaction Sold","ADA","-55.47000000",""
"62802503","2021-08-25 07:02:54","Spot","Transaction Revenue","USDC","153.51322500",""
"62802503","2021-08-25 07:02:54","Spot","Transaction Fee","BNB","-0.00023247",""
"62802503","2021-08-27 14:24:22","Spot","Transaction Sold","ADA","-50.00000000",""
"62802503","2021-08-27 14:24:22","Spot","Transaction Fee","BNB","-0.00021815",""
"62802503","2021-08-27 14:24:22","Spot","Transaction Revenue","USDC","142.50000000",""
"62802503","2021-08-29 09:59:29","Spot","Transaction Sold","ADA","-52.70000000",""
"62802503","2021-08-29 09:59:29","Spot","Transaction Fee","BNB","-0.00023070",""
"62802503","2021-08-29 09:59:29","Spot","Transaction Revenue","USDC","150.30040000",""
"62802503","2021-09-02 02:01:18","Spot","Transaction Sold","ADA","-125.00000000",""
"62802503","2021-09-02 02:01:18","Spot","Transaction Revenue","USDC","375.00000000",""
"62802503","2021-09-02 02:01:18","Spot","Transaction Fee","BNB","-0.00056340",""
"62802503","2021-09-02 05:56:29","Spot","Transaction Fee","BNB","-0.00044510",""
"62802503","2021-09-02 05:56:29","Spot","Transaction Sold","ADA","-93.75000000",""
"62802503","2021-09-02 05:56:29","Spot","Transaction Revenue","USDC","290.62500000",""
"62802503","2021-09-03 14:11:05","Spot","Transaction Fee","BNB","-0.00086603",""
"62802503","2021-09-03 14:11:05","Spot","Transaction Sold","BTC","-0.01121000",""
"62802503","2021-09-03 14:11:05","Spot","Transaction Revenue","USDC","568.35002670",""
"62802503","2021-09-03 14:11:07","Spot","Transaction Fee","BNB","-7.7E-7",""
"62802503","2021-09-03 14:11:07","Spot","Transaction Revenue","USDC","0.50700270",""
"62802503","2021-09-03 14:11:07","Spot","Transaction Sold","BTC","-0.00001000",""
"62802503","2021-09-24 12:22:40","Spot","Binance Convert","EUR","1628.79542945",""
"62802503","2021-09-24 12:22:40","Spot","Binance Convert","USDC","-1902.17397028",""
"62802503","2021-09-24 13:00:38","Spot","Fiat Withdraw","EUR","-1628.79000000",""
"62802503","2021-11-19 08:14:44","Spot","Withdraw","ADA","-123.08000000","Withdraw fee is included"
"62802503","2021-11-24 08:03:11","Spot","Transaction Spend","BTC","-0.00074650",""
"62802503","2021-11-24 08:03:11","Spot","Transaction Fee","BNB","-0.00005392",""
"62802503","2021-11-24 08:03:11","Spot","Transaction Buy","ADA","25.00000000",""
"62802503","2021-11-24 19:31:34","Spot","Transaction Spend","BTC","-0.00070750",""
"62802503","2021-11-24 19:31:34","Spot","Transaction Buy","ADA","25.00000000",""
"62802503","2021-11-24 19:31:34","Spot","Transaction Fee","BNB","-0.00005175",""
"62802503","2021-11-26 08:17:32","Spot","Transaction Fee","BNB","-0.00004966",""
"62802503","2021-11-26 08:17:32","Spot","Transaction Buy","ADA","25.00000000",""
"62802503","2021-11-26 08:17:32","Spot","Transaction Spend","BTC","-0.00069500",""
"62802503","2021-12-21 17:13:06","Spot","Deposit","LTC","0.17736872",""
